,_id,Date Time,profile,company,Location,Start Date,Stipend,Duration,Apply by Date,Offer,Skills and Perks
96,5f9fc242fb43357b9094a2f7,2020-11-02 13:54:33,Business Development (Sales),SJR Primecorp,Bangalore,Immediately, 15000-20000 /month,6 Months,13 Nov' 20,Internship,"[""Certificate""]"
97,5f9fc242fb43357b9094a2f8,2020-11-02 13:54:34,Graphic Design,PagarBook,Bangalore,Immediately, 15000-20000 /month,3 Months,13 Nov' 20,Internship,"[""Adobe Photoshop"",""Adobe Illustrator"",""Adobe Premiere Pro"",""Adobe Creative Suite"",""Adobe After Effects""]"
98,5f9fc243fb43357b9094a2f9,2020-11-02 13:54:34,Operations,HTH Technolabs Private Limited,Bangalore,Immediately, 8000 /month,3 Months,13 Nov' 20,Internship with job offer,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Job offer""]"
99,5f9fc244fb43357b9094a2fa,2020-11-02 13:54:35,Graphic Design,Hotkhana.com,Bangalore,Immediately, 7500 /month,6 Months,13 Nov' 20,Internship with job offer,"[""Adobe Photoshop"",""Adobe Illustrator"",""Adobe After Effects"",""Adobe Photoshop Lightroom CC"",""Certificate"","" Letter of recommendation"","" Job offer""]"
100,5f9fc245fb43357b9094a2fb,2020-11-02 13:54:36,Content Writing,Atcompliance,Bangalore,Immediately, 10000 /month,6 Months,13 Nov' 20,Internship,"[""MS-Office"",""MS-Word"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week"","" Free snacks & beverages""]"
101,5f9fc246fb43357b9094a2fc,2020-11-02 13:54:37,Business Development (Sales),Datawrkz Business Solutions Private Limited,Bangalore,Immediately, 20000 /month,3 Months,13 Nov' 20,Internship,"[""Certificate"","" Flexible work hours"","" Informal dress code"","" 5 days a week"","" Free snacks & beverages""]"
102,5f9fc246fb43357b9094a2fd,2020-11-02 13:54:38,Social Media Marketing,INLINE-4 AUTOMOTIVE,Bangalore,Immediately, 3000 /month,2 Months,13 Nov' 20,Internship,"[""Social Media Marketing"",""Facebook Marketing"",""Instagram Marketing"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code""]"
103,5f9fc247fb43357b9094a2fe,2020-11-02 13:54:38,Web Development,Revaalo Technology Private Limited,Bangalore,Immediately, 10000-14000 /month,6 Months,13 Nov' 20,Internship with job offer,"[""JavaScript"",""Node.js"",""NoSQL"",""Express.js"",""ReactJS"",""MEAN/MERN Stack"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" Job offer""]"
104,5f9fc248fb43357b9094a2ff,2020-11-02 13:54:39,Business Development (Sales),Yes Property Ventures Private Limited,Bangalore,Immediately, 8000 /month,3 Months,13 Nov' 20,Internship with job offer,"[""Certificate"","" Job offer""]"
105,5f9fc249fb43357b9094a300,2020-11-02 13:54:40,Content Writing,INLINE-4 AUTOMOTIVE,Bangalore,Immediately, 3000 /month,2 Months,13 Nov' 20,Internship,"[""Search Engine Optimization (SEO)"",""Copywriting"",""English Proficiency (Written)"",""Search Engine Marketing (SEM)"",""Creative Writing"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code""]"
106,5f9fc24afb43357b9094a301,2020-11-02 13:54:41,Content Writing,Fae Bikes,Bangalore,Immediately, 10000-15000 /month,3 Months,13 Nov' 20,Internship with job offer,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week"","" Job offer""]"
107,5f9fc24bfb43357b9094a302,2020-11-02 13:54:42,UI & UX Analyst,Evineon Technologies,Bangalore,Immediately, 18000-20000 /month,3 Months,13 Nov' 20,Internship,[]
108,5f9fc24bfb43357b9094a303,2020-11-02 13:54:43,Marketing,Yes Property,Bangalore,Immediately, 5000-10000 /month,3 Months,13 Nov' 20,Internship,[]
109,5f9fc24cfb43357b9094a304,2020-11-02 13:54:43,Graphic Design,INLINE-4 AUTOMOTIVE,Bangalore,Immediately, 3000 /month,2 Months,13 Nov' 20,Internship,"[""Adobe Photoshop"",""Adobe Illustrator"",""Adobe Premiere Pro"",""Adobe After Effects"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code""]"
110,5f9fc24dfb43357b9094a305,2020-11-02 13:54:44,Human Resources (HR),Yes Property,Bangalore,Immediately, 7000-10000 /month,3 Months,13 Nov' 20,Internship,"[""English Proficiency (Spoken)"",""Certificate""]"
111,5f9fc24efb43357b9094a306,2020-11-02 13:54:45,Content Writing,Flipshope,Bangalore,Immediately, 10000-15000 /month,4 Months,13 Nov' 20,Internship,"[""Digital Marketing"",""Search Engine Optimization (SEO)"",""Creative Writing"",""Certificate"","" Flexible work hours""]"
112,5f9fc24ffb43357b9094a307,2020-11-02 13:54:46,Business Development (Sales),Bambrew,Bangalore,Immediately, 10000 /month,6 Months,13 Nov' 20,Internship,"[""MS-Office"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code""]"
113,5f9fc250fb43357b9094a308,2020-11-02 13:54:47,Software Development,Enzen Global Solutions Private Limited,Bangalore,Immediately, 15000 /month,6 Months,13 Nov' 20,Internship,"[""Java"","".NET"",""Certificate"","" 5 days a week""]"
114,5f9fc251fb43357b9094a309,2020-11-02 13:54:48,Operations,HOTLEADS - A WEBUZZ Digital Private Limited Brand,Bangalore,Immediately, 7000-12000 /month,4 Months,13 Nov' 20,Internship,"[""MS-Excel"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" 5 days a week"","" Free snacks & beverages""]"
115,5f9fc251fb43357b9094a30a,2020-11-02 13:54:49,Business Development (Sales),Shriram Properties Limited,Chennai,Immediately, 10000 /month,3 Months,13 Nov' 20,Internship with job offer,"[""Certificate"","" Job offer""]"
116,5f9fc252fb43357b9094a30b,2020-11-02 13:54:49,Web Development,UCPro LLP,Bangalore,Immediately, 6000-12000 /month,2 Months,13 Nov' 20,Internship,"[""PHP"",""MySQL"",""JavaScript"",""Linux"",""LARAVEL"",""ReactJS"",""Vue Js"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week""]"
117,5f9fc253fb43357b9094a30c,2020-11-02 13:54:50,Teaching,Cuemath,Bangalore,Immediately, 15000 /month,6 Months,13 Nov' 20,Internship with job offer,"[""Certificate"","" Flexible work hours"","" Informal dress code"","" Job offer""]"
118,5f9fc254fb43357b9094a30d,2020-11-02 13:54:51,Graphic Design,UCPro LLP,Bangalore,Immediately, 6000 /month,2 Months,13 Nov' 20,Internship,"[""MS-Excel"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week""]"
119,5f9fc254fb43357b9094a30e,2020-11-02 13:54:52,Business Development (Sales),FlippAR,Bangalore,Immediately, 9000 /month,6 Months,13 Nov' 20,Internship,"[""English Proficiency (Spoken)"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
120,5f9fc257fb43357b9094a30f,2020-11-02 13:54:55,Business Development (Sales),Zebo.ai,Delhi,Immediately, 10000-18000 /month,5 Months,13 Nov' 20,Internship with job offer,"[""Digital Marketing"",""Email Marketing"",""English Proficiency (Spoken)"",""Hindi Proficiency (Spoken)"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" Free snacks & beverages"","" Job offer""]"
121,5f9fc258fb43357b9094a310,2020-11-02 13:54:55,Digital Marketing,Blismos Solutions Private Limited,Bangalore,Immediately, 5000 /month,3 Months,13 Nov' 20,Internship,"[""MS-PowerPoint"",""Video Editing"",""Digital Marketing"",""Certificate""]"
122,5f9fc259fb43357b9094a311,2020-11-02 13:54:56,Architecture,ALOHA Architects,Bangalore,Immediately, 5000 /month,3 Months,13 Nov' 20,Internship,"[""AutoCAD"",""Adobe Photoshop"",""Google SketchUp "",""Certificate"","" Letter of recommendation"","" Informal dress code""]"
123,5f9fc25afb43357b9094a312,2020-11-02 13:54:57,Supply Chain Management (SCM),ByAndLarge : BAL CORPORATE SERVICES PRIVATE LIMITED,Bangalore,Immediately, 6000 /month,2 Months,13 Nov' 20,Internship with job offer,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Job offer""]"
124,5f9fc25afb43357b9094a313,2020-11-02 13:54:58,Business Development (Sales),Stylsa,Chennai,Immediately, 5000 /month,3 Months,13 Nov' 20,Internship with job offer,"[""Social Media Marketing"",""Search Engine Marketing (SEM)"",""Digital Marketing"",""Facebook Marketing"",""Email Marketing"",""English Proficiency (Written)"",""Product Lifecycle Management(PLM)"",""Instagram Marketing"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week"","" Job offer""]"
125,5f9fc25cfb43357b9094a314,2020-11-02 13:54:58,Business Development (Sales),Brainstorm Consulting,Bangalore,Immediately, 10000-20000 /month,6 Months,13 Nov' 20,Internship,"[""Certificate""]"
126,5f9fc25cfb43357b9094a315,2020-11-02 13:55:00,Content Writing,Seed Studio LLP,Bangalore,Immediately, 12000-15000 /month,6 Months,12 Nov' 20,Internship,"[""Creative Writing"",""Shell Scripting"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
127,5f9fc25efb43357b9094a316,2020-11-02 13:55:00,Mobile App Development,Zutawa Studios Private Limited,Bangalore,Immediately, 7500-15000 /month,3 Months,12 Nov' 20,Internship,"[""Java"",""Android"",""Firebase"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" Free snacks & beverages""]"
128,5f9fc25efb43357b9094a317,2020-11-02 13:55:02,Business Development (Sales),Ms. Kwikpic Tech Services,Delhi,Immediately, 8000 /month +  Incentives,2 Months,12 Nov' 20,Internship,"[""MS-Office"",""Flexible work hours""]"
129,5f9fc25ffb43357b9094a318,2020-11-02 13:55:02,Digital Marketing,Securaa,Bangalore,Immediately, 10000-15000 /month,3 Months,12 Nov' 20,Internship,"[""WordPress"",""Digital Marketing"",""Copywriting"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" 5 days a week""]"
130,5f9fc260fb43357b9094a319,2020-11-02 13:55:03,Graphic Design,Melting Flowers,Bangalore,Immediately, 10000 /month,2 Months,12 Nov' 20,Internship,"[""Adobe Photoshop"",""CorelDRAW"",""Certificate"","" Letter of recommendation"","" Informal dress code""]"
131,5f9fc261fb43357b9094a31a,2020-11-02 13:55:04,Business Development (Sales),Tynimo Life Style Private Limited,Bangalore,Immediately, 6000-10000 /month,3 Months,12 Nov' 20,Internship with job offer,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Job offer""]"
132,5f9fc261fb43357b9094a31b,2020-11-02 13:55:05,Photography,Purplefront Technologies Private Limited,Bangalore,Immediately, 3000-6000 /month,1 Month,12 Nov' 20,Internship,"[""Adobe Photoshop"",""Adobe Creative Suite"",""Photography"",""Certificate"","" Free snacks & beverages""]"
133,5f9fc262fb43357b9094a31c,2020-11-02 13:55:05,Content Writing,Navigus,Bangalore,Immediately, 10000 /month,6 Months,12 Nov' 20,Internship with job offer,"[""Certificate"","" Letter of recommendation"","" Job offer""]"
134,5f9fc263fb43357b9094a31d,2020-11-02 13:55:06,Digital Marketing,Digibook Technologies Private Limited,Bangalore,Immediately, 14000 /month,3 Months,12 Nov' 20,Internship with job offer,"[""Digital Marketing"",""5 days a week"","" Job offer""]"
135,5f9fc264fb43357b9094a31e,2020-11-02 13:55:07,Content Writing,Sorted Works Inc,Bangalore,Immediately, 10000 /month +  Incentives,6 Months,12 Nov' 20,Internship with job offer,"[""Copywriting"",""Certificate"","" Letter of recommendation"","" Job offer""]"
136,5f9fc264fb43357b9094a31f,2020-11-02 13:55:08,Firmware,NUNAM (IMBUO EXPLORATION),Bangalore,Immediately, 15000 /month,6 Months,12 Nov' 20,Internship with job offer,"[""Embedded Systems"",""C Programming"",""MATLAB"",""Linux"",""Certificate"","" Letter of recommendation"","" Free snacks & beverages"","" Job offer""]"
137,5f9fc267fb43357b9094a320,2020-11-02 13:55:08,Data Entry,Cloud Incorporated,Bangalore,Immediately, 5000 /month,1 Month,12 Nov' 20,Internship,"[""Certificate"","" Informal dress code"","" 5 days a week""]"
138,5f9fc268fb43357b9094a321,2020-11-02 13:55:11,Architect Trainee,Enhancer Solutions Private Limited,Delhi,Immediately, 5000-10000 /month,6 Months,12 Nov' 20,Internship,"[""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
139,5f9fc269fb43357b9094a322,2020-11-02 13:55:12,Web Development,Inferigence Quotient LLP,Bangalore,Immediately, 15000-20000 /month,6 Months,12 Nov' 20,Internship,"[""HTML"",""CSS"",""Bootstrap"",""Node.js"",""ReactJS"",""Kubernetes"",""Google Cloud Computing"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" Free snacks & beverages""]"
140,5f9fc26afb43357b9094a323,2020-11-02 13:55:13,Marketing,Lugano Technology Services,Bangalore,Immediately, 3000-5000 /month,3 Months,12 Nov' 20,Internship,"[""Google Analytics"",""Digital Marketing"",""Google AdWords"",""Facebook Marketing"",""Email Marketing"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
141,5f9fc26bfb43357b9094a324,2020-11-02 13:55:14,Business Development (Sales),Skillate Laboratories Private Limited,Bangalore,Immediately, 15000 /month,6 Months,12 Nov' 20,Internship with job offer,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week"","" Job offer""]"
142,5f9fc26cfb43357b9094a325,2020-11-02 13:55:15,Mobile App Development,Krew Ventures,Bangalore,Immediately, 6000 /month,3 Months,12 Nov' 20,Internship with job offer,"[""Java"",""XML"",""Algorithms"",""JSON"",""Swift"",""REST API"",""iOS"",""Android"",""ReactJS"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" Free snacks & beverages"","" Job offer""]"
143,5f9fc26dfb43357b9094a326,2020-11-02 13:55:16,Business Development (Sales),Krew Ventures,Bangalore,Immediately, 5000 /month +  Incentives,3 Months,12 Nov' 20,Internship with job offer,"[""MS-Word"",""MS-PowerPoint"",""MS-Excel"",""Certificate"","" Flexible work hours"","" Informal dress code"","" Free snacks & beverages"","" Job offer""]"
144,5f9fc26dfb43357b9094a327,2020-11-02 13:55:17,Business Development (Sales),Ecozen Solutions,Pune,Immediately, 10000 /month,3 Months,12 Nov' 20,Internship with job offer,"[""Certificate"","" Job offer""]"
145,5f9fc26efb43357b9094a328,2020-11-02 13:55:17,Chess Coaching,Saswath Academy,Bangalore,Immediately, 10000 /month,6 Months,12 Nov' 20,Internship,"[""Flexible work hours""]"
146,5f9fc26ffb43357b9094a329,2020-11-02 13:55:18,Content Writing,UNORGANISED WORLD WELFARE FOUNDATION,Delhi,Immediately,Unpaid,3 Months,12 Nov' 20,Internship,"[""Creative Writing"",""Economics"",""English Proficiency (Written)"",""Deep Learning"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
147,5f9fc270fb43357b9094a32a,2020-11-02 13:55:19,Civil Engineering,Unplan,Bangalore,Immediately, 5000 /month,3 Months,12 Nov' 20,Internship with job offer,"[""AutoCAD"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Job offer""]"
148,5f9fc270fb43357b9094a32b,2020-11-02 13:55:20,Business Development (Sales),EDominer Systems Private Limited,Bangalore,Immediately, 8000 /month,3 Months,12 Nov' 20,Internship with job offer,"[""Social Media Marketing"",""Email Marketing"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Informal dress code"","" 5 days a week"","" Job offer""]"
149,5f9fc271fb43357b9094a32c,2020-11-02 13:55:20,Social Media Marketing,Looks Saloon,Bangalore,Immediately, 10000-15000 /month,3 Months,12 Nov' 20,Internship with job offer,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Job offer""]"
150,5f9fc272fb43357b9094a32d,2020-11-02 13:55:21,Telecalling,DoorTask,Bangalore,Immediately, 15000-20000 /month,3 Months,12 Nov' 20,Internship,"[""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Hindi Proficiency (Spoken)"",""Certificate"","" Letter of recommendation"","" Informal dress code""]"
151,5f9fc273fb43357b9094a32e,2020-11-02 13:55:22,Content Writing,KeyLynk Business Consulting Private Limited,Bangalore,Immediately, 5000-8000 /month,2 Months,12 Nov' 20,Internship,"[""MS-Word"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
152,5f9fc273fb43357b9094a32f,2020-11-02 13:55:23,Marketing,Grexter,Bangalore,Immediately, 12000 /month,2 Months,12 Nov' 20,Internship with job offer,"[""Digital Marketing"",""MS-Excel"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" Free snacks & beverages"","" Job offer""]"
153,5f9fc274fb43357b9094a330,2020-11-02 13:55:23,Operations,KUST HEALTHCARE PRIVATE LIMITED,Bangalore,Immediately, 5000 /month,1 Month,12 Nov' 20,Internship,"[""Certificate"","" Informal dress code""]"
154,5f9fc275fb43357b9094a331,2020-11-02 13:55:24,Mechatronics (Electric Motorcycle Research And Development),Voltronex Technologies Private Limited,Bangalore,Immediately, 5000 /month,6 Months,12 Nov' 20,Internship,"[""Certificate"","" Informal dress code"","" Free snacks & beverages""]"
155,5f9fc276fb43357b9094a332,2020-11-02 13:55:25,Operations (Junior Assistant),Farmstruck Global Private Limited,Bangalore,Immediately, 6000 lump sum,3 Months,12 Nov' 20,Internship,"[""Photography"",""Letter of recommendation""]"
156,5f9fc276fb43357b9094a333,2020-11-02 13:55:26,Photography,Kaalia Productions,Bangalore,Immediately, 8000 /month,6 Months,12 Nov' 20,Internship,"[""Certificate""]"
157,5f9fc279fb43357b9094a334,2020-11-02 13:55:26,Content Writing,HalfCute Internet Private Limited,Bangalore,Immediately, 15000 /month,6 Months,12 Nov' 20,Internship,"[""Copywriting"",""Blogging"",""English Proficiency (Written)""]"
158,5f9fc27afb43357b9094a335,2020-11-02 13:55:29,Business Development (Sales),La Muse,Pune,Immediately, 2000 /month +  Incentives,2 Months,12 Nov' 20,Internship,"[""MS-Word"",""MS-Excel"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Hindi Proficiency (Spoken)"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
159,5f9fc27bfb43357b9094a336,2020-11-02 13:55:30,Social Media Marketing,Phoenix Food Services,Bangalore,Immediately, 5000 /month,2 Months,12 Nov' 20,Internship,"[""Social Media Marketing"",""Adobe Photoshop"",""CorelDRAW"",""Adobe Illustrator"",""Search Engine Marketing (SEM)"",""Digital Marketing"",""3ds Max"",""Informal dress code"","" Free snacks & beverages""]"
